key-bin-checksum,tag-serial-number,start-timestamp,longitude,latitude,height-above-ellipsoid,type-of-fix,status,used-time-to-get-fix,timestamp-of-fix,battery-voltage,fix-battery-voltage,temperature,speed-over-ground,heading-degree,speed-accuracy-estimate,horizontal-accuracy-estimate,dop,satellite-count,barometric-pressure,quat-w-raw,quat-x-raw,quat-y-raw,quat-z-raw,magnetic-field-x-raw,magnetic-field-y-raw,magnetic-field-z-raw,data-decoding-software
1505179116,9035,2021-05-29 05:30:01.000,8.7556691,47.2464684,540.2,3,A,7,2021-05-29 05:30:09.000,3989,3956,-4,0.16,0.00,0.74,7.17,2.9,7,0.00,,,,,,,,13
1338543772,9035,2021-05-29 05:45:01.000,8.7555782,47.2465402,533.7,3,A,14,2021-05-29 05:45:15.000,3991,3955,-2,0.18,0.00,0.93,6.91,3.1,6,0.00,,,,,,,,13
0953679833,9035,2021-05-29 06:00:01.000,8.7556208,47.2464837,544.6,3,A,7,2021-05-29 06:00:09.000,3992,3959,-2,0.27,0.00,0.79,6.66,3.9,4,0.00,,,,,,,,13
1637450006,9035,2021-05-29 06:15:01.000,8.7556441,47.2464543,551.4,3,A,8,2021-05-29 06:15:10.000,3997,3966,-1,0.16,0.00,0.69,8.45,3.3,4,0.00,,,,,,,,13
3788281043,9035,2021-05-29 06:30:01.000,8.7556369,47.2464620,552.0,3,A,21,2021-05-29 06:30:23.000,3999,3969,0,0.03,0.00,0.64,12.03,3.0,4,0.00,,,,,,,,13
1530201368,9035,2021-05-29 06:45:01.000,8.7557970,47.2465901,531.9,3,A,21,2021-05-29 06:45:23.000,4000,3974,1,0.09,0.00,1.72,23.55,2.1,5,0.00,,,,,,,,13
2092956155,9035,2021-05-29 07:00:01.000,8.7557435,47.2464694,557.2,3,A,18,2021-05-29 07:00:20.000,4005,3984,5,0.02,198.57,0.64,7.42,2.6,6,0.00,,,,,,,,13
0405202283,9035,2021-05-29 07:15:00.000,8.7557352,47.2464392,547.1,3,A,8,2021-05-29 07:15:09.000,4007,3989,6,0.25,0.00,0.72,5.63,2.9,6,0.00,,,,,,,,13
1177942562,9035,2021-05-29 07:30:01.000,8.7557472,47.2464323,556.4,3,A,7,2021-05-29 07:30:09.000,4007,3989,9,0.12,0.00,0.79,7.68,3.1,6,0.00,,,,,,,,13
2972782636,9035,2021-05-29 07:45:01.000,8.7557345,47.2464668,548.0,3,A,6,2021-05-29 07:45:08.000,4010,3995,16,0.14,140.25,0.93,13.06,3.1,6,0.00,,,,,,,,13
3635009690,9035,2021-05-29 08:00:01.000,8.7557446,47.2464185,542.4,3,A,7,2021-05-29 08:00:09.000,4007,3989,12,0.48,138.28,1.53,12.54,2.8,6,0.00,,,,,,,,13
0551561509,9035,2021-05-29 08:15:01.000,8.7557955,47.2463834,554.2,3,A,7,2021-05-29 08:15:09.000,4008,4000,25,0.10,0.00,1.52,12.80,8.6,5,0.00,,,,,,,,13
1018185230,9035,2021-05-29 08:30:01.000,8.7556404,47.2464438,547.9,3,A,8,2021-05-29 08:30:10.000,4007,3991,16,0.13,95.68,1.26,13.82,5.8,5,0.00,,,,,,,,13
3248692688,9035,2021-05-29 08:45:01.000,8.7559364,47.2460780,553.3,3,A,11,2021-05-29 08:45:13.000,4008,3999,12,0.04,117.31,2.18,37.63,6.1,4,0.00,,,,,,,,13
3106218249,9035,2021-05-29 09:00:01.000,8.7556617,47.2461024,529.0,3,A,25,2021-05-29 09:00:27.000,4007,3995,14,0.12,157.29,2.54,49.66,6.1,4,0.00,,,,,,,,13
2572381554,9035,2021-05-29 09:15:01.000,8.7556050,47.2461568,526.1,3,A,14,2021-05-29 09:15:15.000,4007,3989,12,0.50,173.02,1.83,32.26,6.5,4,0.00,,,,,,,,13
4147749982,9035,2021-05-29 09:30:01.000,8.7558245,47.2464678,551.0,3,A,21,2021-05-29 09:30:23.000,4008,3997,14,0.15,218.89,2.12,29.70,10.0,5,0.00,,,,,,,,13
0065292467,9035,2021-05-29 09:45:01.000,8.7557839,47.2462665,549.1,3,A,8,2021-05-29 09:45:10.000,4012,4002,18,0.18,0.00,0.59,12.54,4.3,5,0.00,,,,,,,,13
2184064445,9035,2021-05-29 10:00:01.000,8.7558132,47.2463463,545.8,3,A,6,2021-05-29 10:00:08.000,4008,4000,20,0.02,0.00,0.59,7.94,3.1,5,0.00,,,,,,,,13
3559719469,9035,2021-05-29 10:15:01.000,8.7557661,47.2463052,551.1,3,A,10,2021-05-29 10:15:11.000,4007,3991,13,0.04,0.00,1.05,7.42,4.7,4,0.00,,,,,,,,13
0567111656,9035,2021-05-29 10:30:01.000,8.7557716,47.2462944,545.1,3,A,16,2021-05-29 10:30:18.000,4007,3991,15,0.04,0.00,1.19,5.63,6.0,4,0.00,,,,,,,,13
2897331815,9035,2021-05-29 10:45:01.000,8.7557672,47.2462955,551.7,3,A,10,2021-05-29 10:45:12.000,4010,3994,17,0.05,0.00,0.89,4.86,4.1,5,0.00,,,,,,,,13
4043492708,9035,2021-05-29 11:00:01.000,8.7557692,47.2462664,559.1,3,A,8,2021-05-29 11:00:10.000,4010,4002,22,0.08,0.00,0.79,6.40,3.6,5,0.00,,,,,,,,13
2286651652,9035,2021-05-29 11:15:01.000,8.7558010,47.2462665,557.1,3,A,12,2021-05-29 11:15:13.000,4012,4005,30,0.30,0.00,0.84,9.47,3.6,5,0.00,,,,,,,,13
3386273184,9035,2021-05-29 11:30:01.000,8.7558329,47.2462450,550.6,3,A,9,2021-05-29 11:30:11.000,4010,3994,28,0.34,338.17,0.91,8.96,4.0,5,0.00,,,,,,,,13
1175896423,9035,2021-05-29 11:44:59.000,8.7558184,47.2462662,554.3,3,A,8,2021-05-29 11:45:09.000,4012,4007,35,0.07,0.00,1.15,32.51,7.3,4,0.00,,,,,,,,13
1342573385,9035,2021-05-29 12:00:02.000,8.7557291,47.2462707,551.0,3,A,38,2021-05-29 12:00:41.000,4010,3999,22,0.08,0.00,0.86,6.66,4.3,5,0.00,,,,,,,,13
3509049268,9035,2021-05-29 12:15:01.000,8.7557473,47.2463168,554.3,3,A,8,2021-05-29 12:15:10.000,4008,3994,17,0.11,0.00,0.99,8.19,3.4,5,0.00,,,,,,,,13
3970443611,9035,2021-05-29 12:30:01.000,8.7558244,47.2462899,540.7,3,A,9,2021-05-29 12:30:11.000,4007,3999,20,0.10,0.00,1.31,10.50,7.1,4,0.00,,,,,,,,13
1484960028,9035,2021-05-29 12:45:01.000,8.7557701,47.2463026,551.8,3,A,8,2021-05-29 12:45:10.000,4008,3994,19,0.03,0.00,1.31,9.47,7.3,4,0.00,,,,,,,,13
3181548773,9035,2021-05-29 13:00:01.000,8.7556198,47.2462615,549.8,3,A,9,2021-05-29 13:00:11.000,4014,4003,22,0.23,247.07,1.26,18.69,7.6,4,0.00,,,,,,,,13
1788674951,9035,2021-05-29 13:15:01.000,8.7556935,47.2462863,549.4,3,A,16,2021-05-29 13:15:18.000,4010,4002,20,0.12,249.04,1.30,26.11,8.3,4,0.00,,,,,,,,13
3871785359,9035,2021-05-29 13:29:59.000,8.7557911,47.2463131,544.8,3,A,6,2021-05-29 13:30:07.000,4014,4007,35,0.02,0.00,1.49,12.03,4.2,6,0.00,,,,,,,,13
4101769235,9035,2021-05-29 13:45:02.000,8.7560273,47.2463373,611.5,3,A,8,2021-05-29 13:45:11.000,4010,3997,25,0.19,0.00,1.13,7.68,3.4,6,0.00,,,,,,,,13
0442044657,9035,2021-05-29 13:59:59.000,8.7559377,47.2464292,542.6,3,A,8,2021-05-29 14:00:09.000,4014,4007,40,0.03,0.00,1.42,21.76,4.5,5,0.00,,,,,,,,13
1995757894,9035,2021-05-29 14:15:01.000,8.7560300,47.2462474,618.8,3,A,8,2021-05-29 14:15:10.000,4017,4007,39,0.03,0.00,0.81,16.64,4.3,5,0.00,,,,,,,,13
2532507264,9035,2021-05-29 14:30:01.000,8.7566822,47.2843545,592.8,3,A,12,2021-05-29 14:30:13.000,4012,3997,23,18.49,295.57,1.04,17.15,5.3,6,0.00,,,,,,,,13
1295485858,9035,2021-05-29 14:45:01.000,8.5831173,47.3510619,601.3,3,A,16,2021-05-29 14:45:18.000,4010,3994,29,7.46,289.01,4.37,62.46,9.7,4,0.00,,,,,,,,13
0553639940,9035,2021-05-29 15:00:01.000,8.5416201,47.3967391,581.8,3,A,22,2021-05-29 15:00:24.000,4010,3989,28,0.33,0.00,2.28,22.02,2.8,5,0.00,,,,,,,,13
