key-bin-checksum,tag-serial-number,start-timestamp,longitude,latitude,height-above-ellipsoid,type-of-fix,status,used-time-to-get-fix,timestamp-of-fix,battery-voltage,fix-battery-voltage,temperature,speed-over-ground,heading-degree,speed-accuracy-estimate,horizontal-accuracy-estimate,dop,satellite-count,barometric-pressure,quat-w-raw,quat-x-raw,quat-y-raw,quat-z-raw,magnetic-field-x-raw,magnetic-field-y-raw,magnetic-field-z-raw,data-decoding-software
1188773287,9221,2021-05-24 02:45:00.000,,,,0,D,150,,3774,3736,7,,,,,,,0.00,,,,,,,,13
2344338778,9221,2021-05-24 03:00:00.000,,,,0,D,150,,3774,3739,7,,,,,,,0.00,,,,,,,,13
3658633831,9221,2021-05-24 03:15:00.000,,,,0,D,150,,3774,3739,7,,,,,,,0.00,,,,,,,,13
0353555844,9221,2021-05-24 03:30:00.000,,,,0,D,151,,3769,3736,6,,,,,,,0.00,,,,,,,,13
1454201876,9221,2021-05-24 03:45:00.000,,,,0,D,150,,3769,3732,6,,,,,,,0.00,,,,,,,,13
2824006218,9221,2021-05-24 04:00:00.000,,,,0,D,150,,3769,3736,6,,,,,,,0.00,,,,,,,,13
3649399018,9221,2021-05-24 04:15:00.000,,,,0,D,150,,3764,3731,7,,,,,,,0.00,,,,,,,,13
0704378624,9221,2021-05-24 04:30:00.000,,,,0,D,150,,3764,3731,7,,,,,,,0.00,,,,,,,,13
2000978692,9221,2021-05-24 04:45:00.000,,,,0,D,151,,3764,3731,7,,,,,,,0.00,,,,,,,,13
2867135203,9221,2021-05-24 05:00:01.000,,,,0,D,150,,3759,3729,7,,,,,,,0.00,,,,,,,,13
4001794678,9221,2021-05-24 05:15:01.000,,,,0,D,150,,3759,3726,7,,,,,,,0.00,,,,,,,,13
0841617921,9221,2021-05-24 05:30:01.000,,,,0,D,150,,3757,3721,7,,,,,,,0.00,,,,,,,,13
1975490956,9221,2021-05-24 05:45:01.000,,,,0,D,150,,3754,3721,7,,,,,,,0.00,,,,,,,,13
3109036299,9221,2021-05-24 06:00:01.000,,,,0,D,151,,3754,3721,7,,,,,,,0.00,,,,,,,,13
4027818506,9221,2021-05-24 06:15:00.000,,,,0,D,150,,3752,3717,7,,,,,,,0.00,,,,,,,,13
0832514181,9221,2021-05-24 06:30:00.000,,,,0,D,150,,3750,3717,6,,,,,,,0.00,,,,,,,,13
2380184620,9221,2021-05-24 06:45:00.000,,,,0,D,150,,3750,3721,7,,,,,,,0.00,,,,,,,,13
3245030389,9221,2021-05-24 07:00:00.000,,,,0,D,150,,3747,3719,7,,,,,,,0.00,,,,,,,,13
0047891046,9221,2021-05-24 07:15:00.000,,,,0,D,151,,3746,3712,7,,,,,,,0.00,,,,,,,,13
1239436083,9221,2021-05-24 07:30:01.000,,,,0,D,150,,3746,3709,7,,,,,,,0.00,,,,,,,,13
2445923574,9221,2021-05-24 07:45:01.000,,,,0,D,150,,3746,3709,7,,,,,,,0.00,,,,,,,,13
3381155571,9221,2021-05-24 08:00:01.000,,,,0,D,150,,3741,3707,7,,,,,,,0.00,,,,,,,,13
0258400164,9221,2021-05-24 08:15:01.000,,,,0,D,150,,3741,3707,6,,,,,,,0.00,,,,,,,,13
1553558425,9221,2021-05-24 08:30:01.000,,,,0,D,151,,3741,3702,7,,,,,,,0.00,,,,,,,,13
2545938128,9221,2021-05-24 08:45:01.000,,,,0,D,150,,3739,3703,7,,,,,,,0.00,,,,,,,,13
3614536815,9221,2021-05-24 09:00:01.000,,,,0,D,150,,3741,3702,5,,,,,,,0.00,,,,,,,,13
0254801504,9221,2021-05-24 09:15:01.000,,,,0,D,150,,3739,3702,5,,,,,,,0.00,,,,,,,,13
1657701789,9221,2021-05-24 09:30:01.000,,,,0,D,150,,3736,3707,5,,,,,,,0.00,,,,,,,,13
4049062394,9221,2021-05-24 09:45:14.000,8.8257794,47.2919325,585.2,3,A,38,2021-05-24 09:45:53.000,3750,3726,5,0.07,0.00,0.36,8.45,2.0,8,0.00,,,,,,,,13
1552196734,9221,2021-05-24 10:00:01.000,8.8257924,47.2919048,582.3,3,A,9,2021-05-24 10:00:11.000,3759,3726,5,0.07,170.39,0.57,11.52,2.1,8,0.00,,,,,,,,13
0165005642,9221,2021-05-24 10:15:01.000,8.8257890,47.2919043,583.5,3,A,9,2021-05-24 10:15:11.000,3774,3741,8,0.19,0.00,0.76,12.03,2.9,7,0.00,,,,,,,,13
3181784092,9221,2021-05-24 10:30:01.000,8.8257505,47.2919375,574.6,3,A,9,2021-05-24 10:30:11.000,3775,3746,11,0.10,0.00,0.75,8.19,2.9,7,0.00,,,,,,,,13
1009637039,9221,2021-05-24 10:45:01.000,8.8257360,47.2919874,571.1,3,A,7,2021-05-24 10:45:09.000,3784,3759,11,0.23,0.00,0.85,9.73,3.6,6,0.00,,,,,,,,13
1231217994,9221,2021-05-24 11:00:01.000,8.8257716,47.2919778,584.4,3,A,9,2021-05-24 11:00:11.000,3793,3762,12,0.08,0.00,0.84,8.45,3.4,6,0.00,,,,,,,,13
3150532042,9221,2021-05-24 11:15:01.000,8.8257538,47.2919762,568.9,3,A,9,2021-05-24 11:15:11.000,3796,3774,14,0.09,0.00,0.78,8.96,3.1,6,0.00,,,,,,,,13
1118440542,9221,2021-05-24 11:30:01.000,8.8257797,47.2919532,579.9,3,A,8,2021-05-24 11:30:10.000,3798,3774,13,0.03,0.00,0.64,11.26,2.7,6,0.00,,,,,,,,13
4051066503,9221,2021-05-24 11:45:02.000,8.8258097,47.2919130,585.8,3,A,9,2021-05-24 11:45:12.000,3798,3769,8,0.12,141.56,0.64,14.08,2.5,6,0.00,,,,,,,,13
0319817614,9221,2021-05-24 12:00:02.000,8.8257918,47.2919271,586.5,3,A,38,2021-05-24 12:00:41.000,3798,3774,5,0.01,0.00,0.34,4.10,1.6,9,0.00,,,,,,,,13
3754065117,9221,2021-05-24 12:15:01.000,8.8257894,47.2919033,582.0,3,A,7,2021-05-24 12:15:09.000,3798,3774,3,0.08,0.00,0.52,6.91,1.6,9,0.00,,,,,,,,13
0963292599,9221,2021-05-24 12:30:01.000,8.8257937,47.2919593,585.0,3,A,6,2021-05-24 12:30:08.000,3802,3769,3,0.03,0.00,0.56,6.40,2.3,7,0.00,,,,,,,,13
0600302364,9221,2021-05-24 12:45:02.000,8.8257966,47.2919732,586.6,3,A,9,2021-05-24 12:45:12.000,3802,3774,1,0.04,0.00,0.64,8.45,2.5,7,0.00,,,,,,,,13
3085143814,9221,2021-05-24 13:00:02.000,8.8257832,47.2919706,588.3,3,A,5,2021-05-24 13:00:08.000,3804,3775,2,0.28,40.63,0.68,7.68,2.6,7,0.00,,,,,,,,13
1162069944,9221,2021-05-24 13:15:02.000,8.8257694,47.2919452,567.9,3,A,6,2021-05-24 13:15:08.000,3807,3786,4,0.11,0.00,0.70,6.91,2.7,6,0.00,,,,,,,,13
0321219672,9221,2021-05-24 13:30:02.000,8.8257670,47.2919269,569.3,3,A,8,2021-05-24 13:30:11.000,3807,3776,5,0.10,0.00,1.39,8.96,6.6,5,0.00,,,,,,,,13
3117848160,9221,2021-05-24 13:45:01.000,8.8257599,47.2919274,581.2,3,A,9,2021-05-24 13:45:11.000,3807,3784,4,0.15,0.00,1.12,7.68,5.1,5,0.00,,,,,,,,13
2196603344,9221,2021-05-24 14:00:01.000,8.8257052,47.2919499,567.4,3,A,8,2021-05-24 14:00:10.000,3807,3776,3,0.16,0.00,1.06,10.75,4.7,5,0.00,,,,,,,,13
2305560479,9221,2021-05-24 14:15:02.000,8.8258627,47.2919608,588.9,3,A,5,2021-05-24 14:15:08.000,3812,3789,5,0.69,121.24,1.25,12.29,5.7,5,0.00,,,,,,,,13
3904779312,9221,2021-05-24 14:30:02.000,8.8255482,47.2920398,571.9,3,A,6,2021-05-24 14:30:09.000,3812,3789,5,1.20,124.52,1.95,26.11,10.4,5,0.00,,,,,,,,13
3765580703,9221,2021-05-24 14:45:01.000,8.8257932,47.2919410,584.9,3,A,19,2021-05-24 14:45:21.000,3812,3784,3,0.03,123.21,0.37,4.61,1.7,8,0.00,,,,,,,,13
3314467896,9221,2021-05-24 15:00:01.000,8.8257734,47.2919513,579.8,3,A,7,2021-05-24 15:00:09.000,3812,3784,-1,0.05,0.00,0.43,6.14,1.8,8,0.00,,,,,,,,13
2382688059,9221,2021-05-24 15:15:01.000,8.8257646,47.2919741,577.7,3,A,6,2021-05-24 15:15:08.000,3812,3786,-1,0.04,0.00,0.53,5.89,2.1,7,0.00,,,,,,,,13
2302447994,9221,2021-05-24 15:30:02.000,8.8257655,47.2919250,578.4,3,A,6,2021-05-24 15:30:09.000,3812,3786,-1,0.04,0.00,0.58,6.91,2.5,6,0.00,,,,,,,,13
4123252330,9221,2021-05-24 15:45:01.000,8.8257476,47.2919696,572.7,3,A,6,2021-05-24 15:45:08.000,3812,3784,-2,0.10,0.00,0.67,5.89,3.0,6,0.00,,,,,,,,13
2637980625,9221,2021-05-24 16:00:02.000,8.8257829,47.2919377,582.8,3,A,6,2021-05-24 16:00:09.000,3814,3789,-1,0.22,0.00,1.20,8.19,5.5,4,0.00,,,,,,,,13
3347286946,9221,2021-05-24 16:15:01.000,8.8257281,47.2919316,573.3,3,A,6,2021-05-24 16:15:08.000,3814,3786,-2,0.51,0.00,1.87,12.29,10.4,4,0.00,,,,,,,,13
2192962662,9221,2021-05-24 16:30:02.000,8.8258326,47.2919993,600.7,3,A,18,2021-05-24 16:30:21.000,3814,3786,-2,0.03,0.00,0.79,5.12,3.5,6,0.00,,,,,,,,13
1495489034,9221,2021-05-24 16:45:01.000,8.8258322,47.2919557,591.2,3,A,10,2021-05-24 16:45:12.000,3812,3786,-2,0.07,0.00,0.74,5.63,3.2,6,0.00,,,,,,,,13
1181083145,9221,2021-05-24 17:00:01.000,8.8258264,47.2919371,591.4,3,A,8,2021-05-24 17:00:09.999,3812,3789,-3,0.06,0.00,0.70,6.66,3.0,6,0.00,,,,,,,,13
3231712870,9221,2021-05-24 17:15:02.000,8.8258208,47.2919328,594.8,3,A,8,2021-05-24 17:15:11.000,3814,3789,-4,0.08,0.00,0.74,8.45,3.0,6,0.00,,,,,,,,13
2996617024,9221,2021-05-24 17:30:01.000,8.8258099,47.2919255,591.1,3,A,9,2021-05-24 17:30:11.000,3814,3789,-4,0.15,0.00,1.13,11.01,3.2,6,0.00,,,,,,,,13
2707368159,9221,2021-05-24 17:45:01.000,8.8257843,47.2919270,585.6,3,A,21,2021-05-24 17:45:23.000,3812,3784,-5,0.02,0.00,0.37,5.12,1.8,8,0.00,,,,,,,,13
3010377298,9221,2021-05-24 18:00:01.000,8.8257577,47.2919116,589.1,3,A,8,2021-05-24 18:00:10.000,3812,3784,-6,0.11,0.00,0.45,6.66,1.7,8,0.00,,,,,,,,13
2413236989,9221,2021-05-24 18:15:02.000,8.8257795,47.2919670,586.9,3,A,9,2021-05-24 18:15:12.000,3812,3784,-6,0.06,0.00,0.49,7.42,1.8,7,0.00,,,,,,,,13
0839244229,9221,2021-05-24 18:30:02.000,8.8258256,47.2919875,585.3,3,A,10,2021-05-24 18:30:13.000,3812,3784,-7,0.32,0.00,1.15,14.08,4.6,6,0.00,,,,,,,,13
0394489903,9221,2021-05-24 18:45:01.000,8.8258166,47.2920700,584.9,3,A,8,2021-05-24 18:45:10.000,3812,3776,-7,0.08,0.00,0.94,14.59,3.7,6,0.00,,,,,,,,13
0001165584,9221,2021-05-24 19:00:02.000,8.8258983,47.2920754,556.1,3,A,6,2021-05-24 19:00:09.000,3812,3784,-7,0.30,0.00,1.25,17.66,6.1,5,0.00,,,,,,,,13
1132088111,9221,2021-05-24 19:15:01.000,8.8258623,47.2920246,550.7,3,A,6,2021-05-24 19:15:08.000,3808,3779,-7,0.35,247.73,1.24,13.31,6.0,5,0.00,,,,,,,,13
3049854956,9221,2021-05-24 19:30:01.000,8.8258707,47.2921031,536.0,3,A,9,2021-05-24 19:30:10.000,3812,3769,-8,0.19,0.00,1.34,16.64,5.7,5,0.00,,,,,,,,13
2497223413,9221,2021-05-24 19:45:01.000,8.8257977,47.2920950,549.2,3,A,7,2021-05-24 19:45:09.000,3812,3776,-8,0.25,0.00,1.28,11.78,5.5,5,0.00,,,,,,,,13
1570109671,9221,2021-05-24 20:00:01.000,8.8257870,47.2920834,552.2,3,A,8,2021-05-24 20:00:10.000,3812,3769,-9,0.22,0.00,1.33,14.85,5.2,5,0.00,,,,,,,,13
2020877273,9221,2021-05-24 20:15:01.000,8.8257926,47.2919116,576.7,3,A,21,2021-05-24 20:15:23.000,3809,3774,-9,0.03,0.00,0.74,5.38,2.8,7,0.00,,,,,,,,13
3247210496,9221,2021-05-24 20:30:01.000,8.8258165,47.2918903,574.5,3,A,6,2021-05-24 20:30:08.000,3812,3779,-9,0.06,0.00,0.68,4.61,2.6,7,0.00,,,,,,,,13
0152854799,9221,2021-05-24 20:45:01.000,8.8258031,47.2919086,576.0,3,A,6,2021-05-24 20:45:08.000,3809,3769,-9,0.03,0.00,0.58,5.12,2.3,7,0.00,,,,,,,,13
2480726765,9221,2021-05-24 21:00:01.000,8.8258056,47.2919139,573.6,3,A,8,2021-05-24 21:00:09.000,3809,3776,-10,0.08,0.00,0.73,5.12,2.0,7,0.00,,,,,,,,13
2162227815,9221,2021-05-24 21:15:01.000,8.8258009,47.2919070,581.3,3,A,8,2021-05-24 21:15:10.000,3809,3774,-11,0.09,0.00,0.78,6.66,3.7,5,0.00,,,,,,,,13
0516375138,9221,2021-05-24 21:30:01.000,8.8257827,47.2919075,584.6,3,A,6,2021-05-24 21:30:08.000,3809,3776,-10,0.25,0.00,1.00,11.78,4.4,5,0.00,,,,,,,,13
2836931608,9221,2021-05-24 21:45:00.000,8.8258078,47.2919989,585.1,3,A,9,2021-05-24 21:45:11.000,3807,3764,-10,0.26,0.00,1.42,21.76,6.6,4,0.00,,,,,,,,13
2981368121,9221,2021-05-24 22:00:02.000,8.8257494,47.2920117,574.5,3,A,6,2021-05-24 22:00:09.000,3807,3776,-10,0.49,0.00,1.50,12.54,7.2,4,0.00,,,,,,,,13
1466907962,9221,2021-05-24 22:15:01.000,8.8257841,47.2919292,580.3,3,A,6,2021-05-24 22:15:08.000,3809,3776,-10,0.36,0.00,1.56,15.62,7.4,4,0.00,,,,,,,,13
1567741653,9221,2021-05-24 22:30:01.000,8.8257207,47.2920075,573.7,3,A,8,2021-05-24 22:30:10.000,3812,3764,-9,0.36,124.52,1.60,19.20,7.3,4,0.00,,,,,,,,13
4124955059,9221,2021-05-24 22:45:01.000,8.8259121,47.2918032,592.9,3,A,7,2021-05-24 22:45:09.000,3807,3774,-10,0.47,110.10,1.77,33.02,7.0,4,0.00,,,,,,,,13
2075399045,9221,2021-05-24 23:00:01.000,8.8257906,47.2919215,580.5,3,A,21,2021-05-24 23:00:23.000,3807,3774,-10,0.00,0.00,0.78,4.86,4.0,4,0.00,,,,,,,,13
0400366762,9221,2021-05-24 23:15:01.000,8.8258159,47.2919040,584.3,3,A,9,2021-05-24 23:15:11.000,3807,3764,-10,0.03,0.00,0.92,7.42,3.9,4,0.00,,,,,,,,13
0504264834,9221,2021-05-24 23:30:01.000,8.8257966,47.2919213,585.7,3,A,7,2021-05-24 23:30:09.000,3807,3774,-10,0.09,0.00,0.94,10.50,3.9,4,0.00,,,,,,,,13
2804572620,9221,2021-05-24 23:45:01.000,8.8257903,47.2919683,588.4,3,A,19,2021-05-24 23:45:21.000,3807,3764,-10,0.01,118.62,0.46,5.63,1.9,7,0.00,,,,,,,,13
1685989695,9221,2021-05-25 00:00:01.000,8.8257664,47.2919661,592.6,3,A,8,2021-05-25 00:00:10.000,3807,3759,-10,0.03,0.00,0.80,3.84,2.5,6,0.00,,,,,,,,13
1789844243,9221,2021-05-25 00:15:01.000,8.8257585,47.2919613,597.5,3,A,6,2021-05-25 00:15:08.000,3807,3774,-10,0.05,0.00,0.68,5.63,2.7,5,0.00,,,,,,,,13
4226448761,9221,2021-05-25 00:30:01.000,8.8257922,47.2919957,591.0,3,A,6,2021-05-25 00:30:08.000,3807,3769,-10,0.24,0.00,0.89,13.31,2.6,5,0.00,,,,,,,,13
0710883223,9221,2021-05-25 00:45:01.000,8.8257856,47.2920390,586.2,3,A,6,2021-05-25 00:45:08.000,3807,3769,-11,0.09,0.00,0.83,12.03,3.9,4,0.00,,,,,,,,13
4003606070,9221,2021-05-25 01:00:01.000,8.8257625,47.2920562,578.5,3,A,8,2021-05-25 01:00:10.000,3807,3767,-12,0.06,0.00,0.78,12.29,4.0,4,0.00,,,,,,,,13
3048865814,9221,2021-05-25 01:15:01.000,8.8257513,47.2920090,583.7,3,A,7,2021-05-25 01:15:09.000,3807,3764,-12,0.20,0.00,1.12,15.87,4.2,4,0.00,,,,,,,,13
2099627819,9221,2021-05-25 01:30:01.000,8.8257964,47.2917848,563.1,3,A,21,2021-05-25 01:30:23.000,3807,3769,-12,0.09,0.00,0.85,13.82,8.0,5,0.00,,,,,,,,13
4053827535,9221,2021-05-25 01:45:01.000,8.8257812,47.2919375,584.2,3,A,6,2021-05-25 01:45:08.000,3807,3769,-12,0.18,0.00,0.98,9.22,4.9,5,0.00,,,,,,,,13
3190701674,9221,2021-05-25 02:00:01.000,8.8257531,47.2919568,581.0,3,A,6,2021-05-25 02:00:08.000,3804,3769,-12,0.10,0.00,0.77,11.01,4.1,5,0.00,,,,,,,,13
2714195256,9221,2021-05-25 02:15:01.000,8.8257930,47.2918970,584.4,3,A,6,2021-05-25 02:15:08.000,3807,3769,-12,0.07,0.00,0.78,10.75,3.8,5,0.00,,,,,,,,13
1818333919,9221,2021-05-25 02:30:01.000,8.8257891,47.2919176,584.2,3,A,6,2021-05-25 02:30:07.000,3804,3769,-12,0.17,0.00,0.84,9.22,3.9,5,0.00,,,,,,,,13
0528614866,9221,2021-05-25 02:45:01.000,8.8257761,47.2919128,591.4,3,A,5,2021-05-25 02:45:07.000,3807,3769,-12,0.27,133.04,1.30,13.06,5.7,4,0.00,,,,,,,,13
3837857406,9221,2021-05-25 03:00:01.000,8.8258086,47.2918554,597.8,3,A,6,2021-05-25 03:00:08.000,3807,3769,-12,0.23,150.73,1.19,17.41,5.1,4,0.00,,,,,,,,13
2335124980,9221,2021-05-25 03:15:01.000,8.8258916,47.2917735,600.3,3,A,8,2021-05-25 03:15:10.000,3804,3759,-12,0.18,149.42,1.39,25.09,4.9,4,0.00,,,,,,,,13
